GZ_STORAGE_TYPE_TIMESERIES_1,GZ_STORAGE_TYPE_TIMESERIES_2,GZ_STORAGE_TYPE_TIMESERIES_3,GasStorageQuantity
VT,salt cavern,20230214,0.0
VT,salt cavern,20230215,0.0
VT,salt cavern,20230216,0.0
VT,salt cavern,20230217,0.0
VT,salt cavern,20230218,0.0
VT,salt cavern,20230219,0.0
VT,salt cavern,20230220,0.0
VT,salt cavern,20230221,0.0
VT,salt cavern,20230222,0.0
VT,salt cavern,20230223,0.0
VT,salt cavern,20230224,0.0
VT,salt cavern,20230225,0.0
VT,salt cavern,20230226,0.0
VT,salt cavern,20230227,0.0
VT,salt cavern,20230228,0.0
VT,salt cavern,20230301,0.0
VT,salt cavern,20230302,0.0
VT,salt cavern,20230303,0.0
VT,salt cavern,20230304,0.0
VT,salt cavern,20230305,0.0
VT,salt cavern,20230306,0.0
VT,salt cavern,20230307,0.0
VT,salt cavern,20230308,0.0
VT,salt cavern,20230309,0.0
VT,salt cavern,20230310,0.0
VT,salt cavern,20230311,0.0
VT,salt cavern,20230312,0.0
VT,salt cavern,20230313,0.0
VT,salt cavern,20230314,0.0
VT,salt cavern,20230315,0.0
VT,salt cavern,20230316,0.0
VT,salt cavern,20230317,0.0
VT,salt cavern,20230318,0.0
VT,salt cavern,20230319,0.0
VT,salt cavern,20230320,0.0
VT,salt cavern,20230321,0.0
VT,salt cavern,20230322,0.0
VT,salt cavern,20230323,0.0
VT,salt cavern,20230324,0.0
VT,salt cavern,20230325,0.0
VT,salt cavern,20230326,0.0
VT,salt cavern,20230327,0.0
VT,salt cavern,20230328,0.0
VT,salt cavern,20230329,0.0
VT,salt cavern,20230330,0.0
VT,salt cavern,20230331,0.0
VT,salt cavern,20230401,0.0
VT,salt cavern,20230402,0.0
VT,salt cavern,20230403,0.0
VT,salt cavern,20230404,0.0
VT,salt cavern,20230405,0.0
VT,salt cavern,20230406,0.0
VT,salt cavern,20230407,0.0
VT,salt cavern,20230408,0.0
VT,salt cavern,20230409,0.0
VT,salt cavern,20230410,0.0
VT,salt cavern,20230411,0.0
VT,salt cavern,20230412,0.0
VT,salt cavern,20230413,0.0
VT,salt cavern,20230414,0.0
VT,salt cavern,20230415,0.0
VT,salt cavern,20230416,0.0
VT,salt cavern,20230417,0.0
VT,salt cavern,20230418,0.0
VT,salt cavern,20230419,0.0
VT,salt cavern,20230420,0.0
VT,salt cavern,20230421,0.0
VT,salt cavern,20230422,0.0
VT,salt cavern,20230423,0.0
VT,salt cavern,20230424,0.0
VT,salt cavern,20230425,0.0
VT,salt cavern,20230426,0.0
VT,salt cavern,20230427,0.0
VT,salt cavern,20230428,0.0
VT,salt cavern,20230429,0.0
VT,salt cavern,20230430,0.0
VT,salt cavern,20230501,0.0
VT,salt cavern,20230502,0.0
VT,salt cavern,20230503,0.0
VT,salt cavern,20230504,0.0
VT,salt cavern,20230505,0.0
VT,salt cavern,20230506,0.0
VT,salt cavern,20230507,0.0
VT,salt cavern,20230508,0.0
VT,salt cavern,20230509,0.0
VT,salt cavern,20230510,0.0
VT,salt cavern,20230511,0.0
VT,salt cavern,20230512,0.0
VT,salt cavern,20230513,0.0
VT,salt cavern,20230514,0.0
VT,salt cavern,20230515,0.0
VT,salt cavern,20230516,0.0
VT,salt cavern,20230517,0.0
VT,salt cavern,20230518,0.0
VT,salt cavern,20230519,0.0
VT,salt cavern,20230520,0.0
VT,salt cavern,20230521,0.0
VT,salt cavern,20230522,0.0
VT,salt cavern,20230523,0.0
VT,salt cavern,20230524,0.0
VT,salt cavern,20230525,0.0
VT,salt cavern,20230526,0.0
VT,salt cavern,20230527,0.0
VT,salt cavern,20230528,0.0
VT,salt cavern,20230529,0.0
VT,salt cavern,20230530,0.0
VT,salt cavern,20230531,0.0
VT,salt cavern,20230601,0.0
VT,salt cavern,20230602,0.0
VT,salt cavern,20230603,0.0
VT,salt cavern,20230604,0.0
VT,salt cavern,20230605,0.0
VT,salt cavern,20230606,0.0
VT,salt cavern,20230607,0.0
VT,salt cavern,20230608,0.0
VT,salt cavern,20230609,0.0
VT,salt cavern,20230610,0.0
VT,salt cavern,20230611,0.0
VT,salt cavern,20230612,0.0
VT,salt cavern,20230613,0.0
VT,salt cavern,20230614,0.0
VT,salt cavern,20230615,0.0
VT,salt cavern,20230616,0.0
VT,salt cavern,20230617,0.0
VT,salt cavern,20230618,0.0
VT,salt cavern,20230619,0.0
VT,salt cavern,20230620,0.0
VT,salt cavern,20230621,0.0
VT,salt cavern,20230622,0.0
VT,salt cavern,20230623,0.0
VT,salt cavern,20230624,0.0
VT,salt cavern,20230625,0.0
VT,salt cavern,20230626,0.0
VT,salt cavern,20230627,0.0
VT,salt cavern,20230628,0.0
VT,salt cavern,20230629,0.0
VT,salt cavern,20230630,0.0
VT,salt cavern,20230701,0.0
VT,salt cavern,20230702,0.0
VT,salt cavern,20230703,0.0
VT,salt cavern,20230704,0.0
VT,salt cavern,20230705,0.0
VT,salt cavern,20230706,0.0
VT,salt cavern,20230707,0.0
VT,salt cavern,20230708,0.0
VT,salt cavern,20230709,0.0
VT,salt cavern,20230710,0.0
VT,salt cavern,20230711,0.0
VT,salt cavern,20230712,0.0
VT,salt cavern,20230713,0.0
VT,salt cavern,20230714,0.0
VT,salt cavern,20230715,0.0
VT,salt cavern,20230716,0.0
VT,salt cavern,20230717,0.0
VT,salt cavern,20230718,0.0
VT,salt cavern,20230719,0.0
VT,salt cavern,20230720,0.0
VT,salt cavern,20230721,0.0
VT,salt cavern,20230722,0.0
VT,salt cavern,20230723,0.0
VT,salt cavern,20230724,0.0
VT,salt cavern,20230725,0.0
VT,salt cavern,20230726,0.0
VT,salt cavern,20230727,0.0
VT,salt cavern,20230728,0.0
VT,salt cavern,20230729,0.0
VT,salt cavern,20230730,0.0
VT,salt cavern,20230731,0.0
VT,salt cavern,20230801,0.0
VT,salt cavern,20230802,0.0
VT,salt cavern,20230803,0.0
VT,salt cavern,20230804,0.0
VT,salt cavern,20230805,0.0
VT,salt cavern,20230806,0.0
VT,salt cavern,20230807,0.0
VT,salt cavern,20230808,0.0
VT,salt cavern,20230809,0.0
VT,salt cavern,20230810,0.0
VT,salt cavern,20230811,0.0
VT,salt cavern,20230812,0.0
VT,salt cavern,20230813,0.0
VT,salt cavern,20230814,0.0
VT,salt cavern,20230815,0.0
VT,salt cavern,20230816,0.0
VT,salt cavern,20230817,0.0
VT,salt cavern,20230818,0.0
VT,salt cavern,20230819,0.0
VT,salt cavern,20230820,0.0
VT,salt cavern,20230821,0.0
VT,salt cavern,20230822,0.0
VT,salt cavern,20230823,0.0
VT,salt cavern,20230824,0.0
VT,salt cavern,20230825,0.0
VT,salt cavern,20230826,0.0
VT,salt cavern,20230827,0.0
VT,salt cavern,20230828,0.0
VT,salt cavern,20230829,0.0
VT,salt cavern,20230830,0.0
VT,salt cavern,20230831,0.0
VT,salt cavern,20230901,0.0
VT,salt cavern,20230902,0.0
VT,salt cavern,20230903,0.0
VT,salt cavern,20230904,0.0
VT,salt cavern,20230905,0.0
VT,salt cavern,20230906,0.0
VT,salt cavern,20230907,0.0
VT,salt cavern,20230908,0.0
VT,salt cavern,20230909,0.0
VT,salt cavern,20230910,0.0
VT,salt cavern,20230911,0.0
VT,salt cavern,20230912,0.0
VT,salt cavern,20230913,0.0
VT,salt cavern,20230914,0.0
VT,salt cavern,20230915,0.0
VT,salt cavern,20230916,0.0
VT,salt cavern,20230917,0.0
VT,salt cavern,20230918,0.0
VT,salt cavern,20230919,0.0
VT,salt cavern,20230920,0.0
VT,salt cavern,20230921,0.0
VT,salt cavern,20230922,0.0
VT,salt cavern,20230923,0.0
VT,salt cavern,20230924,0.0
VT,salt cavern,20230925,0.0
VT,salt cavern,20230926,0.0
VT,salt cavern,20230927,0.0
VT,salt cavern,20230928,0.0
VT,salt cavern,20230929,0.0
VT,salt cavern,20230930,0.0
VT,salt cavern,20231001,0.0
VT,salt cavern,20231002,0.0
VT,salt cavern,20231003,0.0
VT,salt cavern,20231004,0.0
VT,salt cavern,20231005,0.0
VT,salt cavern,20231006,0.0
VT,salt cavern,20231007,0.0
VT,salt cavern,20231008,0.0
VT,salt cavern,20231009,0.0
VT,salt cavern,20231010,0.0
VT,salt cavern,20231011,0.0
VT,salt cavern,20231012,0.0
VT,salt cavern,20231013,0.0
VT,salt cavern,20231014,0.0
VT,salt cavern,20231015,0.0
VT,salt cavern,20231016,0.0
VT,salt cavern,20231017,0.0
VT,salt cavern,20231018,0.0
VT,salt cavern,20231019,0.0
VT,salt cavern,20231020,0.0
VT,salt cavern,20231021,0.0
VT,salt cavern,20231022,0.0
VT,salt cavern,20231023,0.0
VT,salt cavern,20231024,0.0
VT,salt cavern,20231025,0.0
VT,salt cavern,20231026,0.0
VT,salt cavern,20231027,0.0
VT,salt cavern,20231028,0.0
VT,salt cavern,20231029,0.0
VT,salt cavern,20231030,0.0
VT,salt cavern,20231031,0.0
VT,salt cavern,20231101,0.0
VT,salt cavern,20231102,0.0
VT,salt cavern,20231103,0.0
VT,salt cavern,20231104,0.0
VT,salt cavern,20231105,0.0
VT,salt cavern,20231106,0.0
VT,salt cavern,20231107,0.0
VT,salt cavern,20231108,0.0
VT,salt cavern,20231109,0.0
VT,salt cavern,20231110,0.0
VT,salt cavern,20231111,0.0
VT,salt cavern,20231112,0.0
VT,salt cavern,20231113,0.0
VT,salt cavern,20231114,0.0
VT,salt cavern,20231115,0.0
VT,salt cavern,20231116,0.0
VT,salt cavern,20231117,0.0
VT,salt cavern,20231118,0.0
VT,salt cavern,20231119,0.0
VT,salt cavern,20231120,0.0
VT,salt cavern,20231121,0.0
VT,salt cavern,20231122,0.0
VT,salt cavern,20231123,0.0
VT,salt cavern,20231124,0.0
VT,salt cavern,20231125,0.0
VT,salt cavern,20231126,0.0
VT,salt cavern,20231127,0.0
VT,salt cavern,20231128,0.0
VT,salt cavern,20231129,0.0
VT,salt cavern,20231130,0.0
VT,salt cavern,20231201,0.0
VT,salt cavern,20231202,0.0
VT,salt cavern,20231203,0.0
VT,salt cavern,20231204,0.0
VT,salt cavern,20231205,0.0
VT,salt cavern,20231206,0.0
VT,salt cavern,20231207,0.0
VT,salt cavern,20231208,0.0
VT,salt cavern,20231209,0.0
VT,salt cavern,20231210,0.0
VT,salt cavern,20231211,0.0
VT,salt cavern,20231212,0.0
VT,salt cavern,20231213,0.0
VT,salt cavern,20231214,0.0
VT,salt cavern,20231215,0.0
VT,salt cavern,20231216,0.0
VT,salt cavern,20231217,0.0
VT,salt cavern,20231218,0.0
VT,salt cavern,20231219,0.0
VT,salt cavern,20231220,0.0
VT,salt cavern,20231221,0.0
VT,salt cavern,20231222,0.0
VT,salt cavern,20231223,0.0
VT,salt cavern,20231224,0.0
VT,salt cavern,20231225,0.0
VT,salt cavern,20231226,0.0
VT,salt cavern,20231227,0.0
VT,salt cavern,20231228,0.0
VT,salt cavern,20231229,0.0
VT,salt cavern,20231230,0.0
VT,salt cavern,20231231,0.0
WA,aquifer,20230101,8773178.212456197
WA,aquifer,20230102,8773178.212456197
WA,aquifer,20230103,8773178.212456197
WA,aquifer,20230104,8773178.212456197
WA,aquifer,20230105,8773178.212456197
WA,aquifer,20230106,8773178.212456197
WA,aquifer,20230107,8773178.212456197
WA,aquifer,20230108,8773178.212456197
WA,aquifer,20230109,8773178.212456197
WA,aquifer,20230110,8773178.212456197
WA,aquifer,20230111,8773178.212456197
WA,aquifer,20230112,8773178.212456197
WA,aquifer,20230113,8773178.212456197
WA,aquifer,20230114,8773178.212456197
WA,aquifer,20230115,8773178.212456197
WA,aquifer,20230116,8773178.212456197
WA,aquifer,20230117,8773178.212456197
WA,aquifer,20230118,8773178.212456197
WA,aquifer,20230119,8773178.212456197
WA,aquifer,20230120,8773178.212456197
WA,aquifer,20230121,8757906.366011765
WA,aquifer,20230122,8757906.366011765
WA,aquifer,20230123,8757906.366011765
WA,aquifer,20230124,8757906.366011765
WA,aquifer,20230125,8757906.366011765
WA,aquifer,20230126,8757906.366011765
WA,aquifer,20230127,8757906.366011765
WA,aquifer,20230128,8757906.366011765
WA,aquifer,20230129,8697134.404530173
WA,aquifer,20230130,8357356.839148746
WA,aquifer,20230131,7958165.188496946
WA,aquifer,20230201,7756772.654225751
WA,aquifer,20230202,7689701.442059024
WA,aquifer,20230203,7552672.462524833
WA,aquifer,20230204,7552672.462524833
WA,aquifer,20230205,7552672.462524833
WA,aquifer,20230206,7552672.462524833
WA,aquifer,20230207,7552672.462524833
WA,aquifer,20230208,7552672.462524833
WA,aquifer,20230209,7552672.462524833
WA,aquifer,20230210,7552672.462524833
WA,aquifer,20230211,7552672.462524833
WA,aquifer,20230212,7552672.462524833
WA,aquifer,20230213,7552672.462524833
WA,aquifer,20230214,7552672.462524833
WA,aquifer,20230215,7275354.338139866
WA,aquifer,20230216,6915928.098346557
WA,aquifer,20230217,6767489.561657241
WA,aquifer,20230218,6767489.561657241
WA,aquifer,20230219,6767489.561657241
WA,aquifer,20230220,6767489.561657241
WA,aquifer,20230221,6767489.561657241
WA,aquifer,20230222,6767489.561657241
WA,aquifer,20230223,5894090.756472914
WA,aquifer,20230224,4317582.978147885
WA,aquifer,20230225,2926038.7860226496
WA,aquifer,20230226,2062168.1915331369
WA,aquifer,20230227,1985080.617932016
WA,aquifer,20230228,1737219.116514062
WA,aquifer,20230301,1737219.116514062
WA,aquifer,20230302,1680538.2946496608
WA,aquifer,20230303,1680538.2946496608
WA,aquifer,20230304,1680538.2946496608
WA,aquifer,20230305,1680538.2946496608
WA,aquifer,20230306,1680538.2946496608
WA,aquifer,20230307,1680538.2946496608
WA,aquifer,20230308,1680538.2946496608
WA,aquifer,20230309,1680538.2946496608
WA,aquifer,20230310,1680538.2946496608
WA,aquifer,20230311,1680538.2946496608
WA,aquifer,20230312,1680538.2946496608
WA,aquifer,20230313,1680538.2946496608
WA,aquifer,20230314,1680538.2946496608
WA,aquifer,20230315,1680538.2946496608
WA,aquifer,20230316,1680538.2946496608
WA,aquifer,20230317,1680538.2946496608
WA,aquifer,20230318,1680538.2946496608
WA,aquifer,20230319,1680538.2946496608
WA,aquifer,20230320,1680538.2946496608
WA,aquifer,20230321,1680538.2946496608
WA,aquifer,20230322,1680538.2946496608
WA,aquifer,20230323,1680538.2946496608
WA,aquifer,20230324,1680538.2946496608
WA,aquifer,20230325,1680538.2946496608
WA,aquifer,20230326,1680538.2946496608
WA,aquifer,20230327,1680538.2946496608
WA,aquifer,20230328,1680538.2946496608
WA,aquifer,20230329,1680538.2946496608
WA,aquifer,20230330,1680538.2946496608
WA,aquifer,20230331,1680538.2946496608
WA,aquifer,20230401,1680538.2946496608
WA,aquifer,20230402,1680538.2946496608
WA,aquifer,20230403,1680538.2946496608
WA,aquifer,20230404,1680538.2946496608
WA,aquifer,20230405,1680538.2946496608
WA,aquifer,20230406,1680538.2946496608
WA,aquifer,20230407,1680538.2946496608
WA,aquifer,20230408,1680538.2946496608
WA,aquifer,20230409,1680538.2946496608
WA,aquifer,20230410,1680538.2946496608
WA,aquifer,20230411,1680538.2946496608
WA,aquifer,20230412,1896987.9682202379
WA,aquifer,20230413,1896987.9682202379
WA,aquifer,20230414,1896987.9682202379
WA,aquifer,20230415,1896987.9682202379
WA,aquifer,20230416,1896987.9682202379
WA,aquifer,20230417,2023182.5605565396
WA,aquifer,20230418,2062271.0175020988
WA,aquifer,20230419,2062271.0175020988
WA,aquifer,20230420,2062271.0175020988
WA,aquifer,20230421,2062271.0175020988
WA,aquifer,20230422,2062271.0175020988
WA,aquifer,20230423,2062271.0175020988
WA,aquifer,20230424,2062271.0175020988
WA,aquifer,20230425,2062271.0175020988
WA,aquifer,20230426,2062271.0175020988
WA,aquifer,20230427,2062271.0175020988
WA,aquifer,20230428,2677095.217585524
WA,aquifer,20230429,3216959.884914198
WA,aquifer,20230430,3781284.021761009
WA,aquifer,20230501,4312119.857917361
WA,aquifer,20230502,4312119.857917361
WA,aquifer,20230503,4312119.857917361
WA,aquifer,20230504,4312119.857917361
WA,aquifer,20230505,4312119.857917361
WA,aquifer,20230506,4312119.857917361
WA,aquifer,20230507,4312119.857917361
WA,aquifer,20230508,4312119.857917361
WA,aquifer,20230509,4860610.670286284
WA,aquifer,20230510,4860610.670286284
WA,aquifer,20230511,4860610.670286284
WA,aquifer,20230512,4860610.670286284
WA,aquifer,20230513,4860610.670286284
WA,aquifer,20230514,4860610.670286284
WA,aquifer,20230515,5116739.876599809
WA,aquifer,20230516,5367750.618356496
WA,aquifer,20230517,5937737.045469086
WA,aquifer,20230518,6461248.643959228
WA,aquifer,20230519,7005427.5879877955
WA,aquifer,20230520,7545155.78500895
WA,aquifer,20230521,8079804.529235882
WA,aquifer,20230522,8656032.039756112
WA,aquifer,20230523,9225057.406565629
WA,aquifer,20230524,9808658.606611181
WA,aquifer,20230525,10419119.005040914
WA,aquifer,20230526,10419119.005040914
WA,aquifer,20230527,10419119.005040914
WA,aquifer,20230528,10419119.005040914
WA,aquifer,20230529,10419119.005040914
WA,aquifer,20230530,10419119.005040914
WA,aquifer,20230531,10419119.005040914
WA,aquifer,20230601,10419119.005040914
WA,aquifer,20230602,10419119.005040914
WA,aquifer,20230603,10419119.005040914
WA,aquifer,20230604,10419119.005040914
WA,aquifer,20230605,10419119.005040914
WA,aquifer,20230606,10419119.005040914
WA,aquifer,20230607,10419119.005040914
WA,aquifer,20230608,10419119.005040914
WA,aquifer,20230609,10419119.005040914
WA,aquifer,20230610,10419119.005040914
WA,aquifer,20230611,10419119.005040914
WA,aquifer,20230612,10419119.005040914
WA,aquifer,20230613,10419119.005040914
WA,aquifer,20230614,10419119.005040914
WA,aquifer,20230615,10419119.005040914
WA,aquifer,20230616,10419119.005040914
WA,aquifer,20230617,10419119.005040914
WA,aquifer,20230618,11002642.88319202
WA,aquifer,20230619,11554486.742967017
WA,aquifer,20230620,12123499.816723596
WA,aquifer,20230621,12710258.568094175
WA,aquifer,20230622,13316996.076870605
WA,aquifer,20230623,13316996.076870605
WA,aquifer,20230624,13822651.054488236
WA,aquifer,20230625,14398582.81605651
WA,aquifer,20230626,14920074.364353092
WA,aquifer,20230627,15474999.846423967
WA,aquifer,20230628,16024270.131120859
WA,aquifer,20230629,16418249.077366557
WA,aquifer,20230630,16418249.077366557
WA,aquifer,20230701,16418249.077366557
WA,aquifer,20230702,16418249.077366557
WA,aquifer,20230703,16418249.077366557
WA,aquifer,20230704,16418249.077366557
WA,aquifer,20230705,16418249.077366557
WA,aquifer,20230706,16418249.077366557
WA,aquifer,20230707,16662839.086833905
WA,aquifer,20230708,17143993.069018405
WA,aquifer,20230709,17607455.242450308
WA,aquifer,20230710,17964795.554684903
WA,aquifer,20230711,18417560.082193475
WA,aquifer,20230712,18417560.082193475
WA,aquifer,20230713,18417560.082193475
WA,aquifer,20230714,18417560.082193475
WA,aquifer,20230715,18417560.082193475
WA,aquifer,20230716,18062518.607723974
WA,aquifer,20230717,18062518.607723974
WA,aquifer,20230718,18062518.607723974
WA,aquifer,20230719,18062518.607723974
WA,aquifer,20230720,18060308.71008745
WA,aquifer,20230721,18060308.71008745
WA,aquifer,20230722,18060308.71008745
WA,aquifer,20230723,18060308.71008745
WA,aquifer,20230724,18060308.71008745
WA,aquifer,20230725,18060308.71008745
WA,aquifer,20230726,18060308.71008745
WA,aquifer,20230727,18060308.71008745
WA,aquifer,20230728,18060308.71008745
WA,aquifer,20230729,18060308.71008745
WA,aquifer,20230730,18060308.71008745
WA,aquifer,20230731,18060308.71008745
WA,aquifer,20230801,18060308.71008745
WA,aquifer,20230802,18060308.71008745
WA,aquifer,20230803,18060308.71008745
WA,aquifer,20230804,18060308.71008745
WA,aquifer,20230805,18060308.71008745
WA,aquifer,20230806,18060308.71008745
WA,aquifer,20230807,18060308.71008745
WA,aquifer,20230808,18060308.71008745
WA,aquifer,20230809,18060308.71008745
WA,aquifer,20230810,18060308.71008745
WA,aquifer,20230811,18060308.71008745
WA,aquifer,20230812,18060308.71008745
WA,aquifer,20230813,18060308.71008745
WA,aquifer,20230814,17321815.325808246
WA,aquifer,20230815,14898804.239201691
WA,aquifer,20230816,9196622.811960597
WA,aquifer,20230817,2742326.719136885
WA,aquifer,20230818,1181269.928873415
WA,aquifer,20230819,1181269.928873415
WA,aquifer,20230820,1181269.928873415
WA,aquifer,20230821,1181269.928873415
WA,aquifer,20230822,1181269.928873415
WA,aquifer,20230823,1181269.928873415
WA,aquifer,20230824,1181269.928873415
WA,aquifer,20230825,1181269.928873415
WA,aquifer,20230826,811476.6875573576
WA,aquifer,20230827,294528.86003069824
WA,aquifer,20230828,0.0
WA,aquifer,20230829,0.0
WA,aquifer,20230830,0.0
WA,aquifer,20230831,0.0
WA,aquifer,20230901,293498.4983410123
WA,aquifer,20230902,543680.2931324434
WA,aquifer,20230903,543680.2931324434
WA,aquifer,20230904,543680.2931324434
WA,aquifer,20230905,543680.2931324434
WA,aquifer,20230906,543680.2931324434
WA,aquifer,20230907,897347.3954928942
WA,aquifer,20230908,1223439.5664058973
WA,aquifer,20230909,1223439.5664058973
WA,aquifer,20230910,1223439.5664058973
WA,aquifer,20230911,1223439.5664058973
WA,aquifer,20230912,1223439.5664058973
WA,aquifer,20230913,1409331.9046275914
WA,aquifer,20230914,1558818.8014322836
WA,aquifer,20230915,1558818.8014322836
WA,aquifer,20230916,1558818.8014322836
WA,aquifer,20230917,1558818.8014322836
WA,aquifer,20230918,1890769.583916212
WA,aquifer,20230919,2330019.798634009
WA,aquifer,20230920,2786324.1580230226
WA,aquifer,20230921,3237591.600104763
WA,aquifer,20230922,3639587.0260558436
WA,aquifer,20230923,3915281.486864337
WA,aquifer,20230924,4381239.901843661
WA,aquifer,20230925,4850725.761225598
WA,aquifer,20230926,5313830.1337063275
WA,aquifer,20230927,5778856.79145714
WA,aquifer,20230928,6217206.192984089
WA,aquifer,20230929,6629845.223728443
WA,aquifer,20230930,6994344.134201405
WA,aquifer,20231001,7342906.287815983
WA,aquifer,20231002,7566105.044761112
WA,aquifer,20231003,7785299.323533401
WA,aquifer,20231004,7863551.215215786
WA,aquifer,20231005,7863551.215215786
WA,aquifer,20231006,7863551.215215786
WA,aquifer,20231007,7863551.215215786
WA,aquifer,20231008,7863551.215215786
WA,aquifer,20231009,7863551.215215786
WA,aquifer,20231010,7863551.215215786
